drug_key,condition_key,drug_label,condition_label,n_trials,phase_breakdown,sponsors,tickers,all_n_trials,all_n_scored,all_weighted_score,all_mean_score,all_pooled_drug_rate,all_drug_at_risk_total,all_drug_affected_total,pivotal_n_trials,pivotal_n_scored,pivotal_weighted_score,pivotal_mean_score,pivotal_pooled_drug_rate,pivotal_drug_at_risk_total,pivotal_drug_affected_total
raw:any fixed combination therapy,mesh:D009798,Any Fixed Combination Therapy,Ocular Hypertension,1,1 ?,Allergan,ABBV,1,0,,,0.0009122006841505131,4385,4,0,0,,,,0,0
raw:any mmy treatment,mesh:D009101,Any MMY treatment,Multiple Myeloma,1,1 ?,"Janssen Pharmaceutica N.V., Belgium",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:any platinum-based doublet chemotherapy,mesh:D002289,Any platinum-based doublet chemotherapy,"Carcinoma, Non-Small-Cell Lung",1,1 ?,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
raw:any platinum-based doublet chemotherapy,mesh:D009362,Any platinum-based doublet chemotherapy,Neoplasm Metastasis,1,1 ?,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
raw:apixaban ir,mesh:D013927,Apixaban IR,Thrombosis,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:apixaban mr1,mesh:D013927,Apixaban MR1,Thrombosis,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:apixaban mr2,mesh:D013927,Apixaban MR2,Thrombosis,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:apixaban mr3,mesh:D013927,Apixaban MR3,Thrombosis,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:apl 400-003,mesh:D015658,APL 400-003,HIV Infections,2,2 P1,Wyeth-Lederle Vaccines,PFE,2,0,,,,0,0,0,0,,,,0,0
raw:aquacomfort plus,raw:visual acuity,AquaComfort Plus,Visual Acuity,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,232,0,0,0,,,,0,0
raw:archival tumor tissue sample,mesh:D000168,Archival Tumor Tissue Sample,Acrocephalosyndactylia,1,1 ?,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:aricept® evess,mesh:D000544,Aricept® Evess,Alzheimer Disease,1,1 ?,Pfizer,PFE,1,0,,,0.032432432432432434,370,12,0,0,,,,0,0
raw:aricept® evess,mesh:D015140,Aricept® Evess,"Dementia, Vascular",1,1 ?,Pfizer,PFE,1,0,,,0.032432432432432434,370,12,0,0,,,,0,0
"raw:arry-300, mek inhibitor; oral",raw:healthy,"ARRY-300, MEK inhibitor; oral",Healthy,1,1 P1,"Array Biopharma, now a wholly owned subsidiary of Pfizer",PFE,1,0,,,,0,0,0,0,,,,0,0
"raw:arry-382, cfms inhibitor; oral",mesh:D009362,"ARRY-382, cFMS inhibitor; oral",Neoplasm Metastasis,1,1 P1,"Array Biopharma, now a wholly owned subsidiary of Pfizer",PFE,1,0,,,,0,0,0,0,,,,0,0
"raw:arry-438162, mek inhibitor; oral",mesh:D001172,"ARRY-438162, MEK inhibitor; oral","Arthritis, Rheumatoid",1,1 P2,"Array Biopharma, now a wholly owned subsidiary of Pfizer",PFE,1,1,-0.0069853444733598,-0.0069853444733598,0.013422818791946308,149,2,0,0,,,,0,0
raw:arry-502,raw:healthy,ARRY-502,Healthy,1,1 P1,"Array Biopharma, now a wholly owned subsidiary of Pfizer",PFE,1,0,,,,0,0,0,0,,,,0,0
"raw:arry-502, crth2 antagonist; oral",mesh:D001249,"ARRY-502, CRTh2 antagonist; oral",Asthma,1,1 P2,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:arsuamoon,raw:healthy volunteers,Arsuamoon,Healthy Volunteers,1,1 P4,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:artesunate sachets,raw:healthy volunteers,artesunate sachets,Healthy Volunteers,1,1 P4,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:arv-471,mesh:D001943,ARV-471,Breast Neoplasms,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:arzoxifene hydrochloride,mesh:D000077216,arzoxifene hydrochloride,"Carcinoma, Ovarian Epithelial",1,1 P2,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
raw:arzoxifene hydrochloride,mesh:D010051,arzoxifene hydrochloride,Ovarian Neoplasms,1,1 P2,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
raw:arzoxifene hydrochloride,mesh:D016889,arzoxifene hydrochloride,Endometrial Neoplasms,1,1 P2,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
raw:as per physician's prescription,mesh:D000081029,as per Physician's prescription,Pulmonary Arterial Hypertension,1,1 ?,Pfizer Pharmaceuticals Ltd.,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:assessments,mesh:D057180,Assessments,Frontotemporal Dementia,1,1 ?,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:atm-avi,mesh:D053717,ATM-AVI,"Pneumonia, Ventilator-Associated",1,1 P3,Pfizer,PFE,1,0,,,0.18932038834951456,412,78,1,0,,,0.18932038834951456,412,78
raw:atorvastatin initiators,mesh:D050171,Atorvastatin Initiators,Dyslipidemias,1,1 ?,Pfizer's Upjohn has merged with Mylan to form Viatris Inc.,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:aurexis®,mesh:D013203,Aurexis®,Staphylococcal Infections,1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:aurexis®,mesh:D016470,Aurexis®,Bacteremia,1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:aurexis®,mesh:D018805,Aurexis®,Sepsis,1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:aurexis® (tefibazumab),mesh:D003550,Aurexis® (tefibazumab),Cystic Fibrosis,1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:aurexis® (tefibazumab),mesh:D013203,Aurexis® (tefibazumab),Staphylococcal Infections,1,1 P2,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:autoinjector (ai),raw:healthy,Autoinjector (AI),Healthy,1,1 P1,Eli Lilly and Company,LLY,1,0,,,,0,0,0,0,,,,0,0
raw:avena sativa skincare regimen,mesh:D007057,Avena Sativa Skincare Regimen,Ichthyosis,1,1 ?,Johnson & Johnson Consumer Inc. (J&JCI),JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:avena sativa skincare regimen,mesh:D011537,Avena Sativa Skincare Regimen,Pruritus,1,1 ?,Johnson & Johnson Consumer Inc. (J&JCI),JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:avid200,mesh:D045743,AVID200,"Scleroderma, Diffuse",1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:avid200,raw:malignant solid tumor,AVID200,Malignant Solid Tumor,1,1 P1,Bristol-Myers Squibb,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:avl-292,mesh:D007938,AVL-292,Leukemia,1,1 P1,Celgene,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:avl-292,mesh:D008223,AVL-292,Lymphoma,1,1 P1,Celgene,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:avl-292,mesh:D008228,AVL-292,"Lymphoma, Non-Hodgkin",1,1 P1,Celgene,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:avl-292,mesh:D008258,AVL-292,Waldenstrom Macroglobulinemia,1,1 P1,Celgene,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:avl-292,mesh:D015451,AVL-292,"Leukemia, Lymphocytic, Chronic, B-Cell",1,1 P1,Celgene,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:avl-292,mesh:D016393,AVL-292,"Lymphoma, B-Cell",1,1 P1,Celgene,BMY,1,0,,,,0,0,0,0,,,,0,0
raw:aza,mesh:D009190,AZA,Myelodysplastic Syndromes,1,1 P1,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:aza,mesh:D015470,AZA,"Leukemia, Myeloid, Acute",1,1 P1,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:aza,mesh:D015477,AZA,"Leukemia, Myelomonocytic, Chronic",1,1 P1,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:azithromycin iv,mesh:D000292,Azithromycin IV,Pelvic Inflammatory Disease,1,1 ?,Pfizer,PFE,1,0,,,0.1075,400,43,0,0,,,,0,0
raw:azithromycin iv,mesh:D007877,Azithromycin IV,Legionnaires' Disease,1,1 ?,Pfizer,PFE,1,0,,,0.047619047619047616,21,1,0,0,,,,0,0
raw:azithromycin iv,mesh:D011014,Azithromycin IV,Pneumonia,1,1 ?,Pfizer,PFE,1,0,,,0.1075,400,43,0,0,,,,0,0
raw:azithromycin microspheres 2.0 single dose,mesh:D000098968,Azithromycin microspheres 2.0 single dose,Community-Acquired Pneumonia,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:azithromycin sr,mesh:D000098968,Azithromycin SR,Community-Acquired Pneumonia,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:azithromycin sr,mesh:D001424,Azithromycin SR,Bacterial Infections,1,1 ?,Pfizer,PFE,1,0,,,0.0,498,0,0,0,,,,0,0
raw:azithromycin sr,mesh:D001991,Azithromycin SR,Bronchitis,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:azithromycin sr,mesh:D002481,Azithromycin SR,Cellulitis,1,1 ?,Pfizer,PFE,1,0,,,0.0,498,0,0,0,,,,0,0
raw:azithromycin sr,mesh:D011014,azithromycin SR,Pneumonia,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:azithromycin sr,mesh:D012141,Azithromycin SR,Respiratory Tract Infections,1,1 P3,Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:azithromycin sr,mesh:D012749,Azithromycin SR,Sexually Transmitted Diseases,1,1 ?,Pfizer,PFE,1,0,,,0.0,498,0,0,0,,,,0,0
raw:azithromycin sr,mesh:D015523,Azithromycin SR,Maxillary Sinusitis,1,1 ?,Pfizer,PFE,1,0,,,0.0,123,0,0,0,,,,0,0
raw:azithromycin sr,mesh:D018461,Azithromycin SR,Soft Tissue Infections,1,1 ?,Pfizer,PFE,1,0,,,0.0,498,0,0,0,,,,0,0
raw:azithromycin tablet manufactured in china,raw:bioequivalence,Azithromycin Tablet manufactured in China,Bioequivalence,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:azithromycin tablet manufactured in us,raw:bioequivalence,Azithromycin Tablet manufactured in US,Bioequivalence,1,1 P1,Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:azli,mesh:D001987,AZLI,Bronchiectasis,2,2 P3,Gilead Sciences,GILD,2,2,0.021177868814042423,0.02143545205942725,0.1320754716981132,477,63,2,2,0.021177868814042423,0.02143545205942725,0.1320754716981132,477,63
raw:azli,mesh:D003550,AZLI,Cystic Fibrosis,1,1 P3,Gilead Sciences,GILD,1,1,-0.05012442232492,-0.05012442232492,0.41379310344827586,87,36,1,1,-0.05012442232492,-0.05012442232492,0.41379310344827586,87,36
raw:azli,mesh:D019121,AZLI,Burkholderia Infections,1,1 P3,Gilead Sciences,GILD,1,1,-0.05012442232492,-0.05012442232492,0.41379310344827586,87,36,1,1,-0.05012442232492,-0.05012442232492,0.41379310344827586,87,36
raw:azli 75 mg three times a day (tid),mesh:D003550,AZLI 75 mg three times a day (TID),Cystic Fibrosis,1,1 P3,Gilead Sciences,GILD,1,1,-0.0803571428571428,-0.0803571428571428,0.0625,80,5,1,1,-0.0803571428571428,-0.0803571428571428,0.0625,80,5
raw:azli 75 mg three times a day (tid),mesh:D011552,AZLI 75 mg three times a day (TID),Pseudomonas Infections,1,1 P3,Gilead Sciences,GILD,1,1,-0.0803571428571428,-0.0803571428571428,0.0625,80,5,1,1,-0.0803571428571428,-0.0803571428571428,0.0625,80,5
raw:azli 75 mg three times daily (tid),mesh:D003550,AZLI 75 mg three times daily (TID),Cystic Fibrosis,1,1 P3,Gilead Sciences,GILD,1,1,0.0813840155945419,0.0813840155945419,0.11842105263157894,76,9,1,1,0.0813840155945419,0.0813840155945419,0.11842105263157894,76,9
raw:azli 75 mg three times daily (tid),mesh:D011552,AZLI 75 mg three times daily (TID),Pseudomonas Infections,1,1 P3,Gilead Sciences,GILD,1,1,0.0813840155945419,0.0813840155945419,0.11842105263157894,76,9,1,1,0.0813840155945419,0.0813840155945419,0.11842105263157894,76,9
raw:azli 75 mg two times a day (bid)/three times a day (tid),mesh:D003550,AZLI 75 mg two times a day (BID)/three times a day (TID),Cystic Fibrosis,1,1 P3,Gilead Sciences,GILD,1,1,0.0568226120857699,0.0568226120857699,0.0962962962962963,135,13,1,1,0.0568226120857699,0.0568226120857699,0.0962962962962963,135,13
raw:azli 75 mg two times a day (bid)/three times a day (tid),mesh:D011552,AZLI 75 mg two times a day (BID)/three times a day (TID),Pseudomonas Infections,1,1 P3,Gilead Sciences,GILD,1,1,0.0568226120857699,0.0568226120857699,0.0962962962962963,135,13,1,1,0.0568226120857699,0.0568226120857699,0.0962962962962963,135,13
raw:aztreonam-avibactam,mesh:D007239,Aztreonam-Avibactam,Infections,2,2 P1,Pfizer,PFE,2,0,,,0.0,22,0,0,0,,,,0,0
raw:aztreonam-avibactam,mesh:D051437,Aztreonam-Avibactam,Renal Insufficiency,2,2 P1,Pfizer,PFE,2,0,,,0.0,22,0,0,0,,,,0,0
raw:aztreonam-avibactam,raw:healthy,Aztreonam-Avibactam,Healthy,1,1 P1,Pfizer,PFE,1,0,,,0.0,12,0,0,0,,,,0,0
raw:b (cana/met ir fdc tablet - fed state) / a (cana/met ir fdc tablet - fasting state),raw:healthy,B (CANA/MET IR FDC tablet - fed state) / A (CANA/MET IR FDC tablet - fasting state),Healthy,1,1 P1,"Janssen Research & Development, LLC",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:b+l infuse spherical soft contact lenses,raw:visual acuity,B+L Infuse spherical soft contact lenses,Visual Acuity,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:b. infantis,raw:healthy,B. infantis,Healthy,1,1 ?,Johnson & Johnson Consumer Inc. (J&JCI),JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:b: jnj-39758979 matching placebo /placebo #2,raw:histamine induced itch,B: JNJ-39758979 Matching Placebo /Placebo #2,Histamine Induced Itch,1,1 P1,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:balafilcon a,mesh:D000072458,balafilcon A,"Orientation, Spatial",1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,160,0,0,0,,,,0,0
raw:balafilcon a,mesh:D001251,balafilcon A,Astigmatism,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,160,0,0,0,,,,0,0
raw:balafilcon a,mesh:D007634,balafilcon A,Keratitis,1,1 P2,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,509,0,0,0,,,,0,0
raw:balafilcon a,mesh:D009216,balafilcon A,Myopia,3,3 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,3,0,,,0.004705882352941176,425,2,0,0,,,,0,0
raw:balafilcon a,mesh:D011305,balafilcon A,Presbyopia,2,2 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,2,0,,,0.0,215,0,0,0,,,,0,0
raw:balafilcon a,mesh:D012030,balafilcon A,Refractive Errors,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,40,0,0,0,,,,0,0
raw:balafilcon a toric,mesh:D000072458,balafilcon A toric,"Orientation, Spatial",1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,13,0,0,0,,,,0,0
raw:balafilcon a toric,mesh:D001251,balafilcon A toric,Astigmatism,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,13,0,0,0,,,,0,0
raw:balafilcon a toric,raw:vision correction,balafilcon A toric,Vision Correction,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,266,0,0,0,,,,0,0
raw:balafilcon a toric contact lens,mesh:D001251,balafilcon A toric contact lens,Astigmatism,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.006134969325153374,163,1,0,0,,,,0,0
raw:basal insulin analog,mesh:D003924,Basal Insulin Analog,"Diabetes Mellitus, Type 2",1,1 P4,Eli Lilly and Company,LLY,1,0,,,0.10810810810810811,814,88,1,0,,,0.10810810810810811,814,88
raw:bausch + lomb ultra® multifocal for astigmatism,raw:visual acuity,Bausch + Lomb Ultra® Multifocal for Astigmatism,Visual Acuity,1,1 ?,"Johnson & Johnson Vision Care, Inc.",JNJ,1,0,,,0.0,72,0,0,0,,,,0,0
raw:bazedoxifene bza-20,mesh:D010024,bazedoxifene BZA-20,Osteoporosis,1,1 P3,Wyeth is now a wholly owned subsidiary of Pfizer,PFE,1,0,,,,0,0,1,0,,,,0,0
raw:bazedoxifene/conjugated estrogens,raw:postmenopause,Bazedoxifene/Conjugated Estrogens,Postmenopause,1,1 P1,Wyeth is now a wholly owned subsidiary of Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:bddrfvii,mesh:D006467,BDDrFVII,Hemophilia A,1,1 ?,Wyeth is now a wholly owned subsidiary of Pfizer,PFE,1,0,,,,0,0,0,0,,,,0,0
raw:bec2 vaccine,mesh:D055752,BEC2 Vaccine,Small Cell Lung Carcinoma,1,1 P3,Eli Lilly and Company,LLY,1,0,,,,0,0,1,0,,,,0,0
raw:becaplermin nonusers,mesh:D003920,Becaplermin nonusers,Diabetes Mellitus,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin nonusers,mesh:D003929,Becaplermin nonusers,Diabetic Neuropathies,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin nonusers,mesh:D009369,Becaplermin nonusers,Neoplasms,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin nonusers,mesh:D016523,Becaplermin nonusers,Foot Ulcer,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin nonusers,mesh:D017719,Becaplermin nonusers,Diabetic Foot,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin users,mesh:D003920,Becaplermin users,Diabetes Mellitus,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin users,mesh:D003929,Becaplermin users,Diabetic Neuropathies,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin users,mesh:D009369,Becaplermin users,Neoplasms,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin users,mesh:D016523,Becaplermin users,Foot Ulcer,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:becaplermin users,mesh:D017719,Becaplermin users,Diabetic Foot,1,1 ?,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",JNJ,1,0,,,,0,0,0,0,,,,0,0
raw:belkyra®,raw:contour,BELKYRA®,Contour,1,1 P4,Allergan,ABBV,1,0,,,0.03773584905660377,53,2,1,0,,,0.03773584905660377,53,2
raw:belotero balance®,raw:patients with moderate to severe perioral lines,Belotero Balance®,Patients With Moderate to Severe Perioral Lines,1,1 ?,Allergan,ABBV,1,0,,,0.0,136,0,0,0,,,,0,0
raw:bermekimab monoclonal antibody,mesh:D003876,Bermekimab Monoclonal Antibody,"Dermatitis, Atopic",1,1 P2,"Janssen Research & Development, LLC",JNJ,1,1,0.0088495575221238,0.0088495575221238,0.008849557522123894,113,1,0,0,,,,0,0
raw:bermekimab monoclonal antibody,mesh:D004485,Bermekimab Monoclonal Antibody,Eczema,1,1 P2,"Janssen Research & Development, LLC",JNJ,1,1,0.0088495575221238,0.0088495575221238,0.008849557522123894,113,1,0,0,,,,0,0
raw:bermekimab monoclonal antibody 200 mg,mesh:D003876,Bermekimab Monoclonal Antibody 200 mg,"Dermatitis, Atopic",1,1 P2,"Janssen Research & Development, LLC",JNJ,1,0,,,0.0,38,0,0,0,,,,0,0
raw:bermekimab monoclonal antibody 400 mg,mesh:D003876,Bermekimab Monoclonal Antibody 400 mg,"Dermatitis, Atopic",1,1 P2,"Janssen Research & Development, LLC",JNJ,1,0,,,0.0,38,0,0,0,,,,0,0
raw:bermekimab monoclonal antibody 400 mg,mesh:D017497,Bermekimab Monoclonal Antibody 400 mg,Hidradenitis Suppurativa,1,1 P2,"Janssen Research & Development, LLC",JNJ,1,0,,,0.047619047619047616,42,2,0,0,,,,0,0
"raw:betnesol®-v creme, 0.1%",mesh:D011565,"Betnesol®-V Creme, 0.1%",Psoriasis,2,2 P1,Pfizer,PFE,2,0,,,,0,0,0,0,,,,0,0
raw:bg00011,mesh:D054990,BG00011,Idiopathic Pulmonary Fibrosis,1,1 P2,Biogen,BIIB,1,1,0.1290322580645161,0.1290322580645161,0.12903225806451613,31,4,0,0,,,,0,0
raw:bg00012 dose 1,raw:healthy,BG00012 Dose 1,Healthy,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:bg00012 dose 2,raw:healthy,BG00012 Dose 2,Healthy,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:bg9924,mesh:D001172,BG9924,"Arthritis, Rheumatoid",1,1 P2,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib017 (peginterferon beta-1a) autoinjector,mesh:D009103,BIIB017 (peginterferon beta-1a) Autoinjector,Multiple Sclerosis,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib017 (peginterferon beta-1a) pre-filled syringe (pfs),mesh:D009103,BIIB017 (peginterferon beta-1a) Pre-filled syringe (PFS),Multiple Sclerosis,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib017 (pegylated interferon beta-1a),raw:healthy,BIIB017 (PEGylated Interferon Beta-1a),Healthy,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib017(peginterferon beta-1a),mesh:D051437,BIIB017(peginterferon beta-1a),Renal Insufficiency,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib054,mesh:C565324,BIIB054,"Parkinson Disease 4, Autosomal Dominant Lewy Body",1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib054,mesh:D010300,BIIB054,Parkinson Disease,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib059,raw:healthy subjects,BIIB059,Healthy Subjects,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib059 (litifilimab),mesh:D008178,BIIB059 (litifilimab),"Lupus Erythematosus, Cutaneous",1,1 P2,Biogen,BIIB,1,1,-0.0382664526484751,-0.0382664526484751,0.06285714285714286,175,11,0,0,,,,0,0
raw:biib059 (litifilimab),mesh:D008180,BIIB059 (litifilimab),"Lupus Erythematosus, Systemic",2,"1 P2, 1 P1",Biogen,BIIB,2,1,-0.0382664526484751,-0.0382664526484751,0.06285714285714286,175,11,0,0,,,,0,0
raw:biib061,mesh:D009103,BIIB061,Multiple Sclerosis,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib061,raw:healthy,BIIB061,Healthy,2,2 P1,Biogen,BIIB,2,0,,,,0,0,0,0,,,,0,0
raw:biib074 treatment a,mesh:D014277,BIIB074 Treatment A,Trigeminal Neuralgia,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib074 treatment b,mesh:D014277,BIIB074 Treatment B,Trigeminal Neuralgia,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib074 treatment c,mesh:D014277,BIIB074 Treatment C,Trigeminal Neuralgia,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib074 treatment d,mesh:D014277,BIIB074 Treatment D,Trigeminal Neuralgia,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib076,mesh:D000544,BIIB076,Alzheimer Disease,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib078,mesh:D000690,BIIB078,Amyotrophic Lateral Sclerosis,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib080,raw:healthy volunteer,BIIB080,Healthy Volunteer,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib095,mesh:D009437,BIIB095,Neuralgia,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib095,mesh:D059350,BIIB095,Chronic Pain,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib100,mesh:D000690,BIIB100,Amyotrophic Lateral Sclerosis,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib104,raw:healthy volunteer,BIIB104,Healthy Volunteer,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib104,raw:healthy volunteers,BIIB104,Healthy Volunteers,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib104 reference formulation,raw:healthy volunteers,BIIB104 Reference Formulation,Healthy Volunteers,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib104 test formulation,raw:healthy volunteers,BIIB104 Test Formulation,Healthy Volunteers,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib107,raw:healthy volunteers,BIIB107,Healthy Volunteers,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib111,mesh:D015794,BIIB111,Choroideremia,1,1 P3,Biogen,BIIB,1,0,,,0.18292682926829268,164,30,1,0,,,0.18292682926829268,164,30
raw:biib113,raw:healthy volunteer,BIIB113,Healthy Volunteer,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib113-matching placebo,raw:healthy volunteer,BIIB113-Matching Placebo,Healthy Volunteer,1,1 P1,Biogen,BIIB,1,0,,,,0,0,0,0,,,,0,0
raw:biib118,raw:healthy,BIIB118,Healthy,3,3 P1,Biogen,BIIB,3,3,0.0,0.0,0.0,198,0,0,0,,,,0,0
raw:bimatoprost 0.01%,mesh:D005901,Bimatoprost 0.01%,Glaucoma,1,1 P3,Allergan,ABBV,1,0,,,0.008583690987124463,466,4,1,0,,,0.008583690987124463,466,4
